기관유형,기관명,설명
교육청,경기도교육청,1. 기관소개 :<br>경기도교육청은 경기도 수원시에 위치한 경기도의 교육을 담당하는 교육 행정 기관이다.<br>2. 정보목록 :<br>http://www.goe.go.kr/home/open/openAPI.do<br>3. 보유기록물 현황 :<br>http://www.goeia.go.kr/arch/g01010402.asp<br>4. 기록관 홈페이지 링크 :<br>http://www.goeia.go.kr/arch/g01010101.asp<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :<br>경기교육사<br>http://www.goeia.go.kr/arch/g01040101.asp<br>e-경기교육역사관<br>http://www.goeia.go.kr/arch/g01050101.asp
교육청,경기도가평교육지원청,1. 기관소개 :<br>경기도가평교육지원청은 경기도 가평군을 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goegp.kr/main.php?menugrp=150300&master=bbs&act=list&master_sid=69<br>3. 보유기록물 현황 :<br>http://www.goegp.kr/main.php?menugrp=123001&master=bbs&act=view&master_sid=128&sid=2&SearchColumn=&SearchValue=&Page=1&SearchCategory=<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :<br>가평교육 온라인전시<br>http://www.goegp.kr/main.php?menugrp=123002&master=bbs&act=list&master_sid=129
교육청,경기도고양교육지원청,1. 기관소개 :<br>경기도고양교육지원청은 경기도 고양시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.kengy.go.kr/nuri/etc/sub_page.php?pidx=347<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도광명교육지원청,1. 기관소개 :<br>경기도광명교육지원청은 경기도 광명시를 관할하는 경기도교육청 산하의 교육지원청이다. <br>2. 정보목록 :<br>http://www.goegm.kr/edugm/board/index.asp?code=sub1204_01&b_code=sub1204_01<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도광주하남교육지원청,1. 기관소개 :<br>경기도광주하남교육지원청은 경기도 광주시와 하남시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>https://www.goegh.kr/main.php?menugrp=100103&master=bbs&act=list&master_sid=3<br>3. 보유기록물 현황 :<br>https://www.goegh.kr/main.php?menugrp=200501&master=bbs&act=view&master_sid=50&sid=323<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도구리남양주교육지원청,1. 기관소개 :<br>경기도구리남양주교육지원청은 경기도 구리시와 남양주시를 관할하는 경기도교육청 산하의 교육지원청이다. <br>2. 정보목록 :<br>http://www.goegn.kr/sub.html?menuKey=507<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도군포의왕교육지원청,1. 기관소개 :<br>경기도군포의왕교육지원청은 경기도 군포시와 의왕시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.kengu.go.kr/sub.html?menuKey=24<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도김포교육지원청,1. 기관소개 :<br>경기도김포교육지원청은 경기도 김포시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.gpoe.kr/index.html?menuKey=56<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도동두천양주교육지원청,1. 기관소개 :<br>경기도동두천양주교육지원청은 경기도 동두천시와 양주시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.dyoe.kr/design/contents.asp?code=101513<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도부천교육지원청,1. 기관소개 :<br>경기도부천교육지원청은 경기도 부천시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goebc.kr/main/view.asp?menu=A0702<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도성남교육지원청,1. 기관소개 :<br>경기도성남교육지원청은 경기도 성남시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>https://www.goesn.kr/e_civil/sub4_4.php?folder_idx=55&folder_page_idx=484&folder_sub_idx=279<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도수원교육지원청,1. 기관소개 :<br>경기도수원교육지원청은 경기도 수원시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://goesw.kr/sub14/sub1_1.asp<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도시흥교육지원청,1. 기관소개 :<br>경기도시흥교육지원청은 경기도 시흥시를 관할하는 경기도교육청 산하의 교육지원청이다. <br>2. 정보목록 :<br>http://goesh.kr/kr/sub08/sub01_01.asp<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도안산교육지원청,1. 기관소개 :<br>경기도안산교육지원청은 경기도 안산시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>https://www.goeas.kr/USR/INF/MNU5/BBSList.do?bbsId=BBSMSTR_000000000020<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도안성교육지원청,1. 기관소개 :<br>경기도안성교육지원청은 경기도 안성시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goean.kr/board/list.php?sboard_code=yangsik2<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도안양과천교육지원청,1. 기관소개 :<br>경기도안양과천교육지원청은 경기도 안양시와 과천시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goeay.kr/main.php?menugrp=310200&master=app&act=list&master_sid=4<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도양평교육지원청,1. 기관소개 :<br>경기도양평교육지원청은 경기도 양평군을 관할하는 경기도교육청 산하의 교육지원청이다. <br>2. 정보목록 :<br>http://www.goeyp.kr/main.php?menugrp=020302&master=bbs&act=list&master_sid=10<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도여주교육지원청,1. 기관소개 :<br>경기도여주교육지원청은 경기도 여주시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goeyj.kr/goeyj.do?menu_id=0604000000<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도연천교육지원청,1. 기관소개 :<br>경기도연천교육지원청은 경기도 연천군을 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goeyc.kr/main/main.php?categoryid=04&menuid=07&groupid=00<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도용인교육지원청,1. 기관소개 : 경기도용인교육지원청은 경기도 용인시를 관할하는 경기도교육청 산하의 교육지원청이다. <br>2. 정보목록 :<br>http://goeyi.kr/eduyi/sub_view.php?code=sub0607<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 0명<br>6. 기타 :
교육청,경기도의정부교육지원청,1. 기관소개 : <br>경기도의정부교육지원청은 경기도 의정부시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goeujb.kr/nuri/etc/sub_page.php?pidx=1364985716336<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도이천교육지원청,1. 기관소개 : <br>경기도이천교육지원청은 경기도 이천시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>https://www.goeic.kr/05010200/prereport/formList.do<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도파주교육지원청,1. 기관소개 : 경기도파주교육지원청은 경기도 파주시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goepj.kr/main.php?menugrp=010104&master=bbs&act=list&master_sid=1<br>3. 보유기록물 현황 :<br>http://www.goepj.kr/main.php?menugrp=060102&master=bbs&act=view&master_sid=34&sid=176<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도평택교육지원청,1. 기관소개 : <br>경기도평택교육지원청은 경기도 평택시를 관할하는 경기도교육청 산하의 교육지원청이다.<br>2. 정보목록 :<br>http://www.goept.kr/index.html?menuKey=192<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도포천교육지원청,1. 기관소개 : <br>경기도포천교육지원청은 경기도 포천시를 관할하는 경기도교육청 산하의 교육지원청이다. <br>2. 정보목록 :<br>http://www.goepc.kr/pages/board/list.asp?MU_IDX=98&BOARD=14<br>3. 보유기록물 현황 :<br>http://www.goepc.kr/pages/board/view.asp?searchBoard=609&MU_IDX=212&BOARD=609&BOARD_IDX=33155<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,경기도화성오산교육지원청,1. 기관소개 : 경기도화성오산교육지원청은 경기도 오산시와 화성시를 관할하는 경기도교육청 산하의 교육지원청이다. <br>2. 정보목록 :http://www.goehs.kr/sys/bbs/board.php?bo_table=060102<br>3. 보유기록물 현황 :<br>4. 기록관 홈페이지 링크 :<br>5. 기록물관리전문요원 배치 인원 : 1명<br>6. 기타 :
교육청,전라남도고흥교육지원청,1. 기관소개 :<br>전라남도 고흥교육지원청은 전라남도 고흥군의 교육행정을 관할하는 전라남도교육청 산하의 지방교육행정기관이다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타<br>1) 전라남도교육청 기록관 운영규정<br>https://law.go.kr/ordinInfoP.do;jsessionid=C7MSfodwmmDz4RT3pP6tSi75rdNRTxmCmG0TlcFwAB5SbS1eOO6Z1obsi08ZaY9Z.de_kl_a6_servlet_LSW1?ordinSeq=598948<br>2) 전라남도교육청 2018~2020년 기록물관리 기본계획<br>http://www.jne.go.kr/board/view.jne?menuCd=DOM_000000103002000000&boardId=BBS_0000091&startPage=1&dataSid=1801099&contentsSid=175
교육청,전라남도광양교육지원청,1. 기관소개 :<br>전라남도 광양교육지원청은 전라남도 광양시의 교육행정을 관할하는 전라남도교육청 산하의 지방교육행정기관이다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타<br>1) 전라남도교육청 기록관 운영규정<br>https://law.go.kr/ordinInfoP.do;jsessionid=C7MSfodwmmDz4RT3pP6tSi75rdNRTxmCmG0TlcFwAB5SbS1eOO6Z1obsi08ZaY9Z.de_kl_a6_servlet_LSW1?ordinSeq=598948<br>2) 전라남도교육청 2018~2020년 기록물관리 기본계획<br>http://www.jne.go.kr/board/view.jne?menuCd=DOM_000000103002000000&boardId=BBS_0000091&startPage=1&dataSid=1801099&contentsSid=175
교육청,전라남도구례교육지원청,1. 기관소개 :<br>전라남도 구례교육지원청은 전라남도 구례군의 교육행정을 관할하는 전라남도교육청 산하의 지방교육행정기관이다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타<br>1) 전라남도교육청 기록관 운영규정<br>https://law.go.kr/ordinInfoP.do;jsessionid=C7MSfodwmmDz4RT3pP6tSi75rdNRTxmCmG0TlcFwAB5SbS1eOO6Z1obsi08ZaY9Z.de_kl_a6_servlet_LSW1?ordinSeq=598948<br>2) 전라남도교육청 2018~2020년 기록물관리 기본계획<br>http://www.jne.go.kr/board/view.jne?menuCd=DOM_000000103002000000&boardId=BBS_0000091&startPage=1&dataSid=1801099&contentsSid=175<br>3) 전라남도 구례교육지원청 기록물분류기준표<br>http://www.archives.go.kr/next/common/downloadBoardFile.do?board_seq=1354&board_file_seq=1&board_type=bun
교육청,전라남도나주교육지원청,1. 기관소개 :<br>전라남도 나주교육지원청은 전라남도 나주시의 교육행정을 관할하는 전라남도교육청 산하의 지방교육행정기관이다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타<br>1) 전라남도교육청 기록관 운영규정<br>https://law.go.kr/ordinInfoP.do;jsessionid=C7MSfodwmmDz4RT3pP6tSi75rdNRTxmCmG0TlcFwAB5SbS1eOO6Z1obsi08ZaY9Z.de_kl_a6_servlet_LSW1?ordinSeq=598948<br>2) 전라남도교육청 2018~2020년 기록물관리 기본계획<br>http://www.jne.go.kr/board/view.jne?menuCd=DOM_000000103002000000&boardId=BBS_0000091&startPage=1&dataSid=1801099&contentsSid=175<br>3) 전라남도 나주교육지원청 기록관 운영규정<br>https://yaed.jne.go.kr/board/view.jne?boardId=BBS_0001859&menuCd=DOM_000000404011003000&startPage=1&dataSid=1403285
교육청,전라남도담양교육지원청,1. 기관소개 :<br>전라남도 담양교육지원청은 전라남도 담양군의 교육행정을 관할하는 전라남도교육청 산하의 지방교육행정기관이다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 1명<br><br>6. 기타<br>1) 전라남도교육청 기록관 운영규정<br>https://law.go.kr/ordinInfoP.do;jsessionid=C7MSfodwmmDz4RT3pP6tSi75rdNRTxmCmG0TlcFwAB5SbS1eOO6Z1obsi08ZaY9Z.de_kl_a6_servlet_LSW1?ordinSeq=598948<br>2) 전라남도교육청 2018~2020년 기록물관리 기본계획<br>http://www.jne.go.kr/board/view.jne?menuCd=DOM_000000103002000000&boardId=BBS_0000091&startPage=1&dataSid=1801099&contentsSid=175<br>3) 전라남도 담양교육지원청 기록물분류기준표<br>http://www.archives.go.kr/next/common/downloadBoardFile.do?board_seq=1356&board_file_seq=1&board_type=bun
교육청,전라남도목포교육지원청,1. 기관소개 :<br>전라남도 목포교육지원청은 전라남도 목포시의 교육행정을 관할하는 전라남도교육청 산하의 지방교육행정기관이다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타<br>1) 전라남도교육청 기록관 운영규정<br>https://law.go.kr/ordinInfoP.do;jsessionid=C7MSfodwmmDz4RT3pP6tSi75rdNRTxmCmG0TlcFwAB5SbS1eOO6Z1obsi08ZaY9Z.de_kl_a6_servlet_LSW1?ordinSeq=598948<br>2) 전라남도교육청 2018~2020년 기록물관리 기본계획<br>http://www.jne.go.kr/board/view.jne?menuCd=DOM_000000103002000000&boardId=BBS_0000091&startPage=1&dataSid=1801099&contentsSid=175
교육청,전라남도무안교육지원청,1. 기관소개 :<br>전라남도 무안교육지원청은 전라남도 무안군의 교육행정을 관할하는 전라남도교육청 산하의 지방교육행정기관이다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타<br>1) 전라남도교육청 기록관 운영규정<br>https://law.go.kr/ordinInfoP.do;jsessionid=C7MSfodwmmDz4RT3pP6tSi75rdNRTxmCmG0TlcFwAB5SbS1eOO6Z1obsi08ZaY9Z.de_kl_a6_servlet_LSW1?ordinSeq=598948<br>2) 전라남도교육청 2018~2020년 기록물관리 기본계획<br>http://www.jne.go.kr/board/view.jne?menuCd=DOM_000000103002000000&boardId=BBS_0000091&startPage=1&dataSid=1801099&contentsSid=175<br>3) 전라남도 무안교육지원청 기록관 운영규정<br>https://maed.jne.go.kr/board/view.jne?menuCd=DOM_000001604010000000&boardId=BBS_0002123&dataSid=1447006&startPage=1
